1605920201.0229063,732.0,165966.0,92995.0
1605920201.0229218,727.0,165846.0,92895.0
1605920201.0229375,724.0,165910.0,92892.0
1605920201.022953,723.0,165848.0,92797.0
1605920201.0229688,725.0,165845.0,92827.0
1605920201.0229843,723.0,166024.0,92915.0
1605920201.0989063,727.0,166093.0,92993.0
1605920201.0989218,729.0,166223.0,93242.0
1605920201.0989375,737.0,166311.0,93450.0
1605920201.098953,741.0,166386.0,93695.0
1605920201.0989687,744.0,166495.0,93972.0
1605920201.0989842,749.0,166569.0,94130.0
1605920201.2029064,749.0,166648.0,94248.0
1605920201.2029219,744.0,166626.0,94396.0
1605920201.2029376,751.0,166611.0,94428.0
1605920201.202953,748.0,166516.0,94379.0
1605920201.2029688,747.0,166583.0,94371.0
1605920201.2029843,749.0,166571.0,94347.0
1605920201.2939062,754.0,166541.0,94398.0
1605920201.2939217,752.0,166592.0,94415.0
1605920201.2939374,754.0,166539.0,94285.0
1605920201.293953,754.0,166447.0,94111.0
1605920201.2939687,749.0,166392.0,93983.0
1605920201.2939842,748.0,166288.0,93837.0
1605920201.3839064,746.0,166287.0,93735.0
1605920201.3839219,739.0,166474.0,93833.0
1605920201.3839376,739.0,166378.0,93787.0
1605920201.383953,733.0,166360.0,93806.0
1605920201.3839688,731.0,166483.0,93846.0
1605920201.3839843,731.0,166402.0,93847.0
1605920201.4729064,726.0,166473.0,93963.0
1605920201.4729218,724.0,166605.0,94141.0
1605920201.4729376,725.0,166714.0,94298.0
1605920201.472953,718.0,166755.0,94473.0
1605920201.4729688,715.0,166804.0,94600.0
1605920201.4729843,710.0,166770.0,94494.0
1605920201.5779064,703.0,166759.0,94446.0
1605920201.5779219,693.0,166694.0,94431.0
1605920201.5779376,690.0,166727.0,94431.0
1605920201.577953,679.0,166759.0,94367.0
1605920201.5779688,676.0,166730.0,94346.0
1605920201.5779843,667.0,166763.0,94373.0
1605920201.6829064,663.0,166744.0,94305.0
1605920201.682922,659.0,166732.0,94339.0
1605920201.6829376,650.0,166663.0,94323.0
1605920201.6829531,645.0,166683.0,94329.0
1605920201.6829689,638.0,166584.0,94263.0
1605920201.6829844,633.0,166484.0,94228.0
1605920201.7609062,627.0,166587.0,94181.0
1605920201.7609217,621.0,166438.0,94148.0
1605920201.7609375,617.0,166433.0,94106.0
1605920201.760953,611.0,166449.0,94101.0
1605920201.7609687,611.0,166508.0,94055.0
1605920201.7609842,607.0,166435.0,94017.0
1605920201.8639064,605.0,166442.0,93998.0
1605920201.8639219,603.0,166439.0,94008.0
1605920201.8639376,603.0,166444.0,94021.0
1605920201.863953,603.0,166443.0,93984.0
1605920201.8639688,606.0,166452.0,94011.0
1605920201.8639843,608.0,166494.0,94042.0
1605920201.9419062,610.0,166536.0,94113.0
1605920201.9419217,613.0,166595.0,94160.0
1605920201.9419374,615.0,166629.0,94155.0
1605920201.941953,615.0,166620.0,94136.0
1605920201.9419687,615.0,166644.0,94166.0
1605920201.9419842,613.0,166631.0,94185.0
1605920202.0439062,612.0,166659.0,94141.0
1605920202.0439217,608.0,166629.0,94148.0
1605920202.0439374,608.0,166647.0,94148.0
1605920202.043953,603.0,166643.0,94155.0
1605920202.0439687,602.0,166583.0,94122.0
1605920202.0439842,598.0,166627.0,94122.0
1605920202.1339064,596.0,166644.0,94137.0
1605920202.1339219,594.0,166637.0,94180.0
1605920202.1339376,589.0,166666.0,94215.0
1605920202.133953,589.0,166692.0,94255.0
1605920202.1339688,589.0,166636.0,94257.0
1605920202.1339843,588.0,166741.0,94265.0
1605920202.2249062,586.0,166722.0,94286.0
1605920202.2249217,586.0,166770.0,94299.0
1605920202.2249374,587.0,166834.0,94298.0
1605920202.224953,586.0,166836.0,94339.0
1605920202.2249687,587.0,166828.0,94332.0
1605920202.2249842,588.0,166794.0,94347.0
1605920202.3289063,585.0,166850.0,94348.0
1605920202.3289218,587.0,166868.0,94385.0
1605920202.3289375,586.0,166916.0,94385.0
1605920202.328953,587.0,166857.0,94398.0
1605920202.3289688,586.0,166801.0,94506.0
1605920202.3289843,585.0,166908.0,94561.0
1605920202.4189062,587.0,166886.0,94617.0
1605920202.4189217,587.0,166863.0,94695.0
1605920202.4189374,590.0,166781.0,94661.0
1605920202.418953,591.0,166790.0,94684.0
1605920202.4189687,592.0,166813.0,94684.0
1605920202.4189842,594.0,166839.0,94659.0
1605920202.5079062,599.0,166813.0,94677.0
1605920202.5079217,599.0,166823.0,94754.0
1605920202.5079374,602.0,166895.0,94798.0
1605920202.507953,607.0,166902.0,94861.0
1605920202.5079687,608.0,166958.0,94893.0
1605920202.5079842,611.0,166891.0,94890.0
1605920202.5989063,609.0,166925.0,94917.0
1605920202.5989218,610.0,166909.0,94894.0
1605920202.5989375,613.0,166920.0,94815.0
1605920202.598953,610.0,166933.0,94895.0
1605920202.5989687,611.0,166915.0,94946.0
1605920202.5989842,612.0,166969.0,95041.0
1605920202.7319064,611.0,167030.0,95154.0
1605920202.731922,609.0,167021.0,95099.0
1605920202.7319376,606.0,166992.0,95040.0
1605920202.7319531,602.0,166930.0,94928.0
