1605918375.5879064,587.0,162585.0,94345.0
1605918375.5879219,581.0,162583.0,94281.0
1605918375.5879376,574.0,162568.0,94203.0
1605918375.587953,569.0,162545.0,94125.0
1605918375.5879688,565.0,162586.0,94052.0
1605918375.5879843,560.0,162602.0,93994.0
1605918375.7079062,555.0,162637.0,93918.0
1605918375.7079217,551.0,162637.0,93900.0
1605918375.7079375,551.0,162691.0,93876.0
1605918375.707953,545.0,162678.0,93853.0
1605918375.7079687,546.0,162628.0,93818.0
1605918375.7079842,544.0,162649.0,93796.0
1605918375.7679062,541.0,162685.0,93783.0
1605918375.7679217,540.0,162653.0,93712.0
1605918375.7679374,540.0,162644.0,93654.0
1605918375.767953,537.0,162587.0,93599.0
1605918375.7679687,538.0,162643.0,93607.0
1605918375.7679842,537.0,162613.0,93604.0
1605918375.8729062,537.0,162634.0,93664.0
1605918375.8729217,538.0,162651.0,93701.0
1605918375.8729374,537.0,162728.0,93784.0
1605918375.872953,537.0,162749.0,93764.0
1605918375.8729687,538.0,162744.0,93756.0
1605918375.8729842,537.0,162737.0,93781.0
1605918375.9629064,538.0,162836.0,93804.0
1605918375.9629219,538.0,162829.0,93891.0
1605918375.9629376,541.0,162888.0,93995.0
1605918375.962953,540.0,162907.0,94015.0
1605918375.9629688,540.0,162988.0,94142.0
1605918375.9629843,543.0,163013.0,94220.0
1605918376.0539062,543.0,163059.0,94268.0
1605918376.0539217,542.0,163043.0,94245.0
1605918376.0539374,543.0,163005.0,94255.0
1605918376.053953,542.0,163072.0,94242.0
1605918376.0539687,544.0,163042.0,94327.0
1605918376.0539842,545.0,162942.0,94391.0
1605918376.1419063,545.0,162955.0,94503.0
1605918376.1419218,547.0,162934.0,94615.0
1605918376.1419375,550.0,162902.0,94775.0
1605918376.141953,550.0,162984.0,94886.0
1605918376.1419687,553.0,162945.0,94937.0
1605918376.1419842,553.0,162919.0,94930.0
1605918376.2629063,556.0,162929.0,94957.0
1605918376.2629218,554.0,162850.0,94890.0
1605918376.2629375,556.0,162822.0,94912.0
1605918376.262953,557.0,162882.0,94931.0
1605918376.2629688,558.0,162863.0,94970.0
1605918376.2629843,559.0,162984.0,94995.0
1605918376.3379064,562.0,163000.0,94991.0
1605918376.3379219,560.0,162954.0,94973.0
1605918376.3379376,564.0,162998.0,95006.0
1605918376.337953,563.0,162961.0,94990.0
1605918376.3379688,564.0,163011.0,95002.0
1605918376.3379843,566.0,163022.0,94982.0
1605918376.4279063,565.0,162950.0,94966.0
1605918376.4279218,567.0,162906.0,94946.0
1605918376.4279375,567.0,162929.0,94896.0
1605918376.427953,567.0,162964.0,94864.0
1605918376.4279687,568.0,163019.0,94841.0
1605918376.4279842,569.0,162961.0,94815.0
1605918376.5189064,568.0,162945.0,94758.0
1605918376.5189219,570.0,163014.0,94787.0
1605918376.5189376,569.0,162974.0,94823.0
1605918376.518953,569.0,163044.0,94841.0
1605918376.5189688,570.0,163091.0,94878.0
1605918376.5189843,570.0,163049.0,94895.0
1605918376.6219063,571.0,163066.0,94846.0
1605918376.6219218,569.0,163086.0,94852.0
1605918376.6219375,570.0,163084.0,94807.0
1605918376.621953,568.0,163114.0,94800.0
1605918376.6219687,571.0,163158.0,94800.0
1605918376.6219842,568.0,163106.0,94777.0
1605918376.7139063,568.0,163134.0,94725.0
1605918376.7139218,568.0,163142.0,94680.0
1605918376.7139375,567.0,163106.0,94642.0
1605918376.713953,568.0,163159.0,94635.0
1605918376.7139688,567.0,163123.0,94673.0
1605918376.7139843,569.0,163093.0,94709.0
1605918376.8029063,569.0,163030.0,94711.0
1605918376.8029218,567.0,163037.0,94793.0
1605918376.8029375,568.0,162941.0,94752.0
1605918376.802953,568.0,162986.0,94797.0
1605918376.8029687,568.0,162952.0,94807.0
1605918376.8029842,567.0,162960.0,94826.0
1605918376.9079063,566.0,162909.0,94829.0
1605918376.9079218,566.0,162913.0,94813.0
1605918376.9079375,565.0,162923.0,94821.0
1605918376.907953,565.0,162952.0,94813.0
1605918376.9079688,563.0,162931.0,94814.0
1605918376.9079843,564.0,162988.0,94822.0
1605918376.9979062,565.0,163029.0,94781.0
1605918376.9979217,564.0,163012.0,94812.0
1605918376.9979374,565.0,163037.0,94802.0
1605918376.997953,565.0,163038.0,94812.0
1605918376.9979687,567.0,163066.0,94845.0
1605918376.9979842,567.0,163072.0,94888.0
1605918377.0879064,566.0,163090.0,94919.0
1605918377.0879219,565.0,163100.0,94909.0
1605918377.0879376,567.0,163034.0,94924.0
1605918377.087953,564.0,163050.0,94895.0
1605918377.0879688,566.0,163030.0,94849.0
1605918377.0879843,565.0,163085.0,94834.0
1605918377.1929064,565.0,163087.0,94801.0
1605918377.1929219,564.0,163078.0,94733.0
1605918377.1929376,563.0,163038.0,94722.0
1605918377.192953,562.0,163116.0,94746.0
1605918377.1929688,565.0,163132.0,94786.0
1605918377.1929843,562.0,163117.0,94723.0
1605918377.2679062,565.0,163111.0,94757.0
1605918377.2679217,564.0,163156.0,94761.0
1605918377.2679374,564.0,163182.0,94751.0
1605918377.267953,564.0,163249.0,94767.0
1605918377.2679687,564.0,163255.0,94761.0
1605918377.2679842,564.0,163201.0,94742.0
1605918377.3719063,564.0,163167.0,94753.0
1605918377.3719218,565.0,163344.0,94795.0
1605918377.3719375,566.0,163305.0,94833.0
1605918377.371953,564.0,163293.0,94849.0
1605918377.3719687,565.0,163332.0,94887.0
1605918377.3719842,566.0,163339.0,94932.0
1605918377.4639063,566.0,163354.0,95035.0
1605918377.4639218,567.0,163291.0,95065.0
1605918377.4639375,570.0,163250.0,95094.0
1605918377.463953,569.0,163186.0,95158.0
1605918377.4639688,569.0,163196.0,95142.0
1605918377.4639843,569.0,163170.0,95187.0
1605918377.5529063,569.0,163109.0,95202.0
1605918377.5529218,567.0,163168.0,95168.0
1605918377.5529375,568.0,163146.0,95196.0
1605918377.552953,568.0,163145.0,95196.0
1605918377.5529687,569.0,163152.0,95179.0
1605918377.5529842,568.0,163144.0,95148.0
1605918377.6439064,569.0,163199.0,95163.0
1605918377.6439219,567.0,163244.0,95185.0
1605918377.6439376,568.0,163205.0,95152.0
1605918377.643953,567.0,163252.0,95136.0
1605918377.6439688,567.0,163254.0,95144.0
1605918377.6439843,568.0,163217.0,95132.0
1605918377.7479062,569.0,163251.0,95175.0
