1595111800.8299062,3901.0,131789.0,77674.0,1595111808.0,-7.170093536376953
1595111800.8299217,3906.0,131813.0,77708.0,1595111808.0,-7.170078277587891
1595111800.8299375,3911.0,131854.0,77704.0,1595111808.0,-7.17006254196167
1595111800.829953,3910.0,131813.0,77740.0,1595111808.0,-7.170046806335449
1595111800.8299687,3926.0,131778.0,77712.0,1595111808.0,-7.170031547546387
1595111800.8299842,3920.0,131830.0,77739.0,1595111808.0,-7.170015811920166
1595111800.9239063,3924.0,131849.0,77711.0,1595111808.0,-7.076093673706055
1595111800.9239218,3922.0,131821.0,77743.0,1595111808.0,-7.076078414916992
1595111800.9239376,3927.0,131781.0,77714.0,1595111808.0,-7.076062202453613
1595111800.923953,3927.0,131782.0,77701.0,1595111808.0,-7.076046943664551
1595111800.9239688,3921.0,131749.0,77677.0,1595111808.0,-7.07603120803833
1595111800.9239843,3926.0,131677.0,77677.0,1595111808.0,-7.076015472412109
1595111801.0189064,3925.0,131639.0,77676.0,1595111808.0,-6.981093406677246
1595111801.0189219,3930.0,131652.0,77667.0,1595111808.0,-6.981078147888184
1595111801.0189376,3934.0,131642.0,77658.0,1595111808.0,-6.981062412261963
1595111801.018953,3936.0,131613.0,77609.0,1595111808.0,-6.981046676635742
1595111801.0189688,3939.0,131616.0,77621.0,1595111808.0,-6.98103141784668
1595111801.0189843,3944.0,131652.0,77621.0,1595111808.0,-6.981015682220459
1595111801.1109064,3955.0,131565.0,77599.0,1595111808.0,-6.889093399047852
1595111801.1109219,3965.0,131615.0,77627.0,1595111808.0,-6.889078140258789
1595111801.1109376,3975.0,131590.0,77619.0,1595111808.0,-6.889062404632568
1595111801.110953,3983.0,131617.0,77619.0,1595111808.0,-6.889046669006348
1595111801.1109688,3993.0,131576.0,77631.0,1595111808.0,-6.889031410217285
1595111801.1109843,3994.0,131567.0,77623.0,1595111808.0,-6.8890156745910645
1595111801.2049062,3993.0,131585.0,77613.0,1595111808.0,-6.795093536376953
1595111801.2049217,3997.0,131605.0,77612.0,1595111808.0,-6.795078277587891
