1595111897.010125,-181.15234375,-52.24609375,-56.640625,-208.49609375,1595111936.0,-38.98987579345703
1595111897.0140312,-198.73046875,-61.03515625,-58.59375,-230.95703125,1595111936.0,-38.98596954345703
1595111897.0179374,-192.3828125,-60.05859375,-58.59375,-212.890625,1595111936.0,-38.98206329345703
1595111897.0218437,-188.4765625,-57.12890625,-82.51953125,-210.9375,1595111936.0,-38.97815704345703
1595111897.02575,-199.21875,-67.87109375,-92.7734375,-238.28125,1595111936.0,-38.97425079345703
1595111897.0296562,-206.54296875,-70.80078125,-75.1953125,-239.74609375,1595111936.0,-38.97034454345703
1595111897.0335624,-206.54296875,-64.453125,-62.98828125,-231.93359375,1595111936.0,-38.96643829345703
1595111897.0374687,-197.75390625,-57.6171875,-58.10546875,-217.7734375,1595111936.0,-38.96253204345703
1595111897.041375,-174.8046875,-54.19921875,-74.21875,-200.68359375,1595111936.0,-38.95862579345703
1595111897.0452812,-166.50390625,-57.12890625,-70.80078125,-202.63671875,1595111936.0,-38.95471954345703
1595111897.0491874,-165.52734375,-58.10546875,-51.7578125,-191.89453125,1595111936.0,-38.95081329345703
1595111897.0530937,-151.3671875,-56.640625,-53.7109375,-169.43359375,1595111936.0,-38.94690704345703
1595111897.047125,-135.7421875,-47.36328125,-50.78125,-159.1796875,1595111936.0,-38.95287322998047
1595111897.0510314,-121.09375,-33.69140625,-52.734375,-142.578125,1595111936.0,-38.94896697998047
1595111897.0549376,-94.23828125,-25.87890625,-58.10546875,-117.1875,1595111936.0,-38.94506072998047
1595111897.0588439,-95.703125,-39.0625,-43.9453125,-113.76953125,1595111936.0,-38.94115447998047
1595111897.06275,-110.3515625,-43.9453125,-34.66796875,-102.5390625,1595111936.0,-38.93724822998047
1595111897.0666564,-87.40234375,-33.203125,-34.1796875,-85.9375,1595111936.0,-38.93334197998047
1595111897.0705626,-66.89453125,-34.66796875,-47.8515625,-79.58984375,1595111936.0,-38.92943572998047
1595111897.0744689,-70.3125,-35.64453125,-53.22265625,-68.84765625,1595111936.0,-38.92552947998047
