1595110457.102125,-21.97265625,-26.85546875,-17.08984375,-29.78515625,1595110400.0,57.10212326049805
1595110457.1060312,-20.99609375,-26.3671875,-9.765625,-22.4609375,1595110400.0,57.10602951049805
1595110457.1099374,-26.85546875,-24.4140625,-19.53125,-26.85546875,1595110400.0,57.10993576049805
1595110457.1138437,-26.3671875,-26.85546875,-25.87890625,-30.2734375,1595110400.0,57.11384201049805
1595110457.11775,-27.83203125,-31.25,-28.3203125,-31.25,1595110400.0,57.11774826049805
1595110457.1216562,-38.0859375,-34.66796875,-28.3203125,-34.1796875,1595110400.0,57.12165451049805
1595110457.1255624,-41.50390625,-36.1328125,-24.90234375,-33.69140625,1595110400.0,57.12556076049805
1595110457.1294687,-30.76171875,-19.53125,-15.13671875,-20.01953125,1595110400.0,57.12946701049805
1595110457.133375,-24.90234375,-17.08984375,-16.6015625,-18.5546875,1595110400.0,57.13337326049805
1595110457.1372812,-33.203125,-43.45703125,-33.203125,-35.15625,1595110400.0,57.13727951049805
1595110457.1411874,-32.2265625,-49.8046875,-40.52734375,-35.64453125,1595110400.0,57.14118576049805
1595110457.1450937,-34.1796875,-27.34375,-35.15625,-37.59765625,1595110400.0,57.14509201049805
1595110457.158125,-43.45703125,-27.34375,-25.390625,-37.109375,1595110400.0,57.15812683105469
1595110457.1620312,-43.9453125,-36.62109375,-21.484375,-34.66796875,1595110400.0,57.16203308105469
1595110457.1659374,-33.203125,-31.73828125,-20.99609375,-36.1328125,1595110400.0,57.16593933105469
1595110457.1698437,-38.0859375,-25.390625,-18.06640625,-33.203125,1595110400.0,57.16984558105469
1595110457.17375,-43.45703125,-30.76171875,-20.99609375,-28.80859375,1595110400.0,57.17375183105469
1595110457.1776562,-37.109375,-31.73828125,-22.4609375,-26.85546875,1595110400.0,57.17765808105469
1595110457.1815624,-36.1328125,-31.73828125,-27.34375,-38.57421875,1595110400.0,57.18156433105469
1595110457.1854687,-46.875,-36.1328125,-35.64453125,-43.9453125,1595110400.0,57.18547058105469
1595110457.189375,-53.22265625,-39.55078125,-36.1328125,-48.33984375,1595110400.0,57.18937683105469
1595110457.1932812,-46.38671875,-36.1328125,-25.390625,-42.48046875,1595110400.0,57.19328308105469
1595110457.1971874,-36.1328125,-25.390625,-27.34375,-26.3671875,1595110400.0,57.19718933105469
1595110457.2010937,-39.55078125,-26.85546875,-44.921875,-19.53125,1595110400.0,57.20109558105469
1595110457.196125,-42.96875,-32.2265625,-43.45703125,-27.34375,1595110400.0,57.19612503051758
1595110457.2000313,-22.4609375,-32.71484375,-30.2734375,-12.20703125,1595110400.0,57.20003128051758
1595110457.2039375,-9.27734375,-38.0859375,-23.92578125,-8.30078125,1595110400.0,57.20393753051758
1595110457.2078438,-24.4140625,-39.55078125,-30.2734375,-39.0625,1595110400.0,57.20784378051758
1595110457.21175,-41.015625,-35.15625,-29.296875,-49.8046875,1595110400.0,57.21175003051758
1595110457.2156563,-46.38671875,-33.203125,-25.390625,-47.36328125,1595110400.0,57.21565628051758
1595110457.2195625,-43.9453125,-30.2734375,-21.484375,-45.41015625,1595110400.0,57.21956253051758
1595110457.2234688,-36.1328125,-24.4140625,-19.04296875,-41.50390625,1595110400.0,57.22346878051758
1595110457.227375,-25.87890625,-23.92578125,-17.578125,-40.52734375,1595110400.0,57.22737503051758
1595110457.2312813,-26.3671875,-30.2734375,-20.01953125,-30.76171875,1595110400.0,57.23128128051758
1595110457.2351875,-31.25,-27.34375,-30.76171875,-30.76171875,1595110400.0,57.23518753051758
1595110457.2390938,-31.25,-22.94921875,-33.203125,-36.1328125,1595110400.0,57.23909378051758
1595110457.252125,-32.71484375,-19.53125,-28.80859375,-21.97265625,1595110400.0,57.25212478637695
1595110457.2560313,-31.73828125,-23.4375,-30.2734375,-27.34375,1595110400.0,57.25603103637695
1595110457.2599375,-32.2265625,-27.83203125,-30.2734375,-36.62109375,1595110400.0,57.25993728637695
1595110457.2638438,-28.80859375,-23.92578125,-28.3203125,-32.71484375,1595110400.0,57.26384353637695
1595110457.26775,-19.04296875,-17.578125,-21.97265625,-15.625,1595110400.0,57.26774978637695
1595110457.2716563,-30.2734375,-20.99609375,-26.85546875,-13.671875,1595110400.0,57.27165603637695
1595110457.2755625,-42.48046875,-29.296875,-42.48046875,-24.90234375,1595110400.0,57.27556228637695
1595110457.2794688,-33.69140625,-25.87890625,-48.33984375,-32.71484375,1595110400.0,57.27946853637695
1595110457.283375,-34.66796875,-28.3203125,-45.8984375,-33.69140625,1595110400.0,57.28337478637695
1595110457.2872813,-41.50390625,-32.2265625,-36.1328125,-39.0625,1595110400.0,57.28728103637695
1595110457.2911875,-39.55078125,-26.3671875,-24.90234375,-40.52734375,1595110400.0,57.29118728637695
1595110457.2950938,-39.0625,-24.4140625,-22.94921875,-48.828125,1595110400.0,57.29509353637695
