1595113231.8289063,3723.0,134719.0,78492.0,1595113216.0,15.828906059265137
1595113231.8289218,3724.0,134716.0,78482.0,1595113216.0,15.828922271728516
1595113231.8289375,3731.0,134733.0,78505.0,1595113216.0,15.828937530517578
1595113231.828953,3734.0,134734.0,78504.0,1595113216.0,15.82895278930664
1595113231.8289688,3735.0,134728.0,78525.0,1595113216.0,15.82896900177002
1595113231.8289843,3742.0,134737.0,78485.0,1595113216.0,15.828984260559082
1595113231.9039063,3742.0,134678.0,78462.0,1595113216.0,15.903905868530273
1595113231.9039218,3746.0,134639.0,78479.0,1595113216.0,15.903922080993652
1595113231.9039376,3747.0,134655.0,78440.0,1595113216.0,15.903937339782715
1595113231.903953,3732.0,134687.0,78462.0,1595113216.0,15.903953552246094
1595113231.9039688,3725.0,134629.0,78443.0,1595113216.0,15.903968811035156
1595113231.9039843,3726.0,134610.0,78447.0,1595113216.0,15.903984069824219
1595113231.9979062,3717.0,134668.0,78411.0,1595113216.0,15.997905731201172
1595113231.9979217,3710.0,134570.0,78411.0,1595113216.0,15.99792194366455
1595113231.9979374,3703.0,134614.0,78405.0,1595113216.0,15.997937202453613
1595113231.997953,3692.0,134547.0,78390.0,1595113216.0,15.997953414916992
1595113231.9979687,3684.0,134565.0,78402.0,1595113216.0,15.997968673706055
1595113231.9979842,3682.0,134537.0,78389.0,1595113216.0,15.997983932495117
1595113232.0909064,3685.0,134542.0,78388.0,1595113216.0,16.090906143188477
1595113232.0909219,3687.0,134551.0,78407.0,1595113216.0,16.09092140197754
1595113232.0909376,3692.0,134550.0,78390.0,1595113216.0,16.090938568115234
1595113232.090953,3689.0,134530.0,78421.0,1595113216.0,16.090953826904297
1595113232.0909688,3692.0,134594.0,78383.0,1595113216.0,16.09096908569336
1595113232.0909843,3691.0,134535.0,78379.0,1595113216.0,16.090984344482422
1595113232.1849062,3693.0,134543.0,78378.0,1595113216.0,16.184906005859375
1595113232.1849217,3695.0,134630.0,78376.0,1595113216.0,16.184921264648438
1595113232.1849375,3693.0,134548.0,78408.0,1595113216.0,16.1849365234375
1595113232.184953,3694.0,134564.0,78406.0,1595113216.0,16.184953689575195
1595113232.1849687,3694.0,134654.0,78384.0,1595113216.0,16.184968948364258
1595113232.1849842,3697.0,134615.0,78398.0,1595113216.0,16.18498420715332
1595113232.2789063,3697.0,134666.0,78400.0,1595113216.0,16.278905868530273
1595113232.2789218,3694.0,134637.0,78414.0,1595113216.0,16.278921127319336
1595113232.2789376,3703.0,134608.0,78431.0,1595113216.0,16.27893829345703
1595113232.278953,3700.0,134716.0,78440.0,1595113216.0,16.278953552246094
1595113232.2789688,3702.0,134643.0,78407.0,1595113216.0,16.278968811035156
1595113232.2789843,3692.0,134698.0,78445.0,1595113216.0,16.27898406982422
1595113232.3719063,3689.0,134741.0,78445.0,1595113216.0,16.371906280517578
1595113232.3719218,3686.0,134677.0,78434.0,1595113216.0,16.37192153930664
1595113232.3719375,3666.0,134786.0,78449.0,1595113216.0,16.371936798095703
1595113232.371953,3665.0,134808.0,78437.0,1595113216.0,16.371952056884766
1595113232.3719687,3658.0,134818.0,78494.0,1595113216.0,16.37196922302246
1595113232.3719842,3650.0,134808.0,78445.0,1595113216.0,16.371984481811523
1595113232.4659064,3647.0,134879.0,78491.0,1595113216.0,16.465906143188477
1595113232.4659219,3644.0,134885.0,78489.0,1595113216.0,16.46592140197754
